viSAla	a	j	1	3
Baga	a	l	1	3
vasew	w	k	2	3
nixrA	A	s	1	3
vqwwiH	iH	n	2	3
aByAsa	a	v	1	3
asmiwA	A	r	1	3
saMskAra	a	S	1	3
prawiReXa	a	a	1	3
Alambanam	m	v	2	3
svAXyAya	a	I	1	3
prasupwa	a	w	1	3
saMskAra	a	x	1	3
sWiwi	i	S	1	3
prawipakRa	a	B	1	3
sweya	a	p	1	3
banXaH	aH	c	2	3
jAwi	i	l	1	3
pravqwwi	i	B	1	3
jFAnasya	a	A	2	3
Bava	a	r	1	3
rasasya	a	v	2	3
SAswreRu	u	s	2	3
mAwrA	A	y	2	3
xoRAw	w	m	2	3
Unam	m	n	2	3
manwreNa	a	r	2	3
rajanI	I	c	1	3
wuRa	a	x	1	3
wElEH	EH	c	2	3
lipwvA	A	n	2	3
xevyA	A	a	2	3
samputa	a	y	1	3
yanwreNa	a	x	2	3
koNa	a	A	1	3
hawam	m	C	2	3
xeham	m	m	2	3
nihiwaH	aH	h	2	3
Garma	a	p	1	3
putam	m	c	2	3
xArDyam	m	c	2	3
xvayena	a	v	2	3
pacew	w	x	2	3
wApyEH	EH	g	2	3
lipwvA	A	s	2	3
yAmam	m	r	2	3
putEH	EH	v	2	3
nirguNdyAH	AH	w	2	3
wulyena	a	h	2	3
nirxoRam	m	w	2	3
haram	m	B	2	3
mAriwam	m	w	2	3
amlena	a	e	2	3
akRa	a	j	1	3
prakarwavyam	m	s	2	3
yogam	m	i	2	3
sammuKa	a	A	1	3
KyAwam	m	m	2	3
loham	m	l	2	3
Ara	a	G	1	3
rUkRam	m	c	2	3
XawwUra	a	b	1	3
cUrNAni	i	v	2	3
sAXya	a	a	1	3
vaxew	w	i	2	3
kramaSaH	aH	y	2	3
aRtamam	m	c	2	3
awisAram	m	c	2	3
kuruwe	e	j	2	3
manwrI	I	v	2	3
loXra	a	y	1	3
kAlI	I	y	1	3
SoRayew	w	p	2	3
vIrye	e	v	2	3
manuRyANAm	m	j	2	3
SuBa	a	n	1	3
mAsena	a	j	2	3
ekEkam	m	s	2	3
KAxew	w	r	2	3
karNe	e	v	2	3
kqwvA	A	C	2	3
banXayew	w	v	2	3
XAriwA	A	v	2	3
sUkRmam	m	w	2	3
aMSam	m	p	2	3
samputa	a	g	1	3
wArA	A	a	1	3
sWiwA	A	w	2	3
jarA	A	m	2	3
xravam	m	x	2	3
vafgO	O	w	2	3
sawyam	m	I	2	3
svecCA	A	c	1	3
sahasrANAm	m	b	2	3
BuFjAnaH	aH	s	2	3
Kare	e	G	2	3
varRAw	w	j	2	3
mqwyum	m	h	2	3
wAmram	m	A	2	3
jiw	w	B	2	3
mUrCA	A	s	2	3
mAsAw	w	j	2	3
jFAnI	I	B	2	3
xinam	m	y	2	3
CixrAm	m	p	2	3
prAwaH	aH	n	2	3
nirguNdI	I	m	1	3
paryanwam	m	j	2	3
BANde	e	m	2	3
vawsarAw	w	p	2	3
uwpalam	m	c	2	3
aGoram	m	j	2	3
prayogeNa	a	v	2	3
marxayew	w	g	2	3
marxyam	m	s	2	3
keSAn	n	c	2	3
mUwreNa	a	m	2	3
pAcayew	w	m	2	3
kapAla	a	r	1	3
varNAH	AH	B	2	3
vAjinAm	m	S	2	3
varXawe	e	v	2	3
kAma	a	n	1	3
kAminInAm	m	s	2	3
akRasya	a	b	2	3
yanwre	e	k	2	3
wulyA	A	w	2	3
sWiram	m	y	2	3
sWUlam	m	x	2	3
garBe	e	n	2	3
niRka	a	c	1	3
muFcawi	i	n	2	3
SayyAm	m	p	2	3
pAxena	a	n	2	3
suvarNam	m	n	2	3
rasAw	w	a	2	3
aRtama	a	B	1	3
yoge	e	n	2	3
mAwq	q	a	1	3
xruwe	e	w	2	3
kRaNAw	w	p	2	3
saFjAyawe	e	s	2	3
xevO	O	p	2	3
akRa	a	A	1	3
Kanew	w	B	2	3
AkArAH	AH	r	2	3
rakwAH	AH	c	2	3
nAmnA	A	h	2	3
aRtakam	m	w	2	3
sUwam	m	m	2	3
marxyam	m	k	2	3
vaswram	m	v	2	3
agre	e	b	2	3
Kadgam	m	p	2	3
ganwA	A	B	2	3
BAge	e	g	2	3
mAwram	m	K	2	3
vewwA	A	c	2	3
AraNya	a	u	1	3
hrIm	m	v	2	3
BakRayew	w	s	2	3
jIvew	w	y	2	3
bilva	a	P	1	3
XArayew	w	k	2	3
kaNTe	e	s	2	3
BaviRyAmi	i	y	2	3
acCa	a	w	1	3
parvawaH	aH	n	2	3
canxra	a	g	1	3
saxqSAH	AH	p	2	3
vixyawe	e	r	2	3
cala	a	I	1	3
ISaH	aH	c	2	3
rajasA	A	s	2	3
BAviwam	m	v	2	3
safkASAH	AH	p	2	3
naxI	I	s	2	3
PalAni	i	k	2	3
vixyanwe	e	w	2	3
ukwAnAm	m	v	2	3
xawwe	e	a	2	3
XIraH	aH	x	2	3
AcArAH	AH	s	2	3
BakwAH	AH	c	2	3
sahasrasya	a	y	2	3
xakRe	e	v	2	3
arcanam	m	w	2	3
xAwavyA	A	s	2	3
sAXakAya	a	v	2	3
cumbana	a	A	1	3
sparSa	a	k	1	3
xIkRayew	w	w	2	3
kRAra	a	m	1	3
manwreNa	a	B	2	3
sixXAnAm	m	n	2	3
kIrwayew	w	w	2	3
vimUDa	a	A	1	3
pAcayew	w	a	2	3
agnO	O	m	2	3
kulawWa	a	k	1	3
kArayew	w	S	2	3
pAwayew	w	c	2	3
karaNe	e	h	2	3
asrAH	AH	w	2	3
veXakAH	AH	r	2	3
sparSEH	EH	v	2	3
vallyAH	AH	v	2	3
vArANi	i	m	2	3
mawkuNa	a	r	1	3
xinam	m	a	2	3
svacCa	a	v	1	3
xrAvEH	EH	k	2	3
AyAwi	i	w	2	3
kvAWEH	EH	m	2	3
wulyam	m	y	2	3
aMSena	a	l	2	3
viviXa	a	p	1	3
pawra	a	u	1	3
uwWa	a	p	1	3
Sulba	a	c	1	3
pawra	a	P	1	3
xeyam	m	x	2	3
nAgaH	aH	s	2	3
wriwayam	m	e	2	3
kevalam	m	m	2	3
kIrwi	i	S	1	3
vargeNa	a	s	2	3
aSIwi	i	a	1	3
pakvam	m	s	2	3
varNam	m	n	2	3
aMSena	a	n	2	3
gam	m	p	2	3
svacCam	m	g	2	3
kRipew	w	g	2	3
wAmram	m	j	2	3
wAmrasya	a	r	2	3
vqxXyA	A	v	2	3
arkam	m	k	2	3
kalkena	a	r	2	3
marxyam	m	y	2	3
guNam	m	n	2	3
ewaw	w	k	1	3
vewasam	m	e	2	3
svexayew	w	x	2	3
sinxUra	a	p	1	3
wIkRNa	a	p	1	3
Bavew	w	R	2	3
Kalve	e	n	2	3
BANda	a	g	1	3
kunwa	a	v	1	3
veXaH	aH	x	2	3
aMSena	a	b	2	3
kRipwvA	A	m	2	3
waxvaw	w	r	2	3
pAwre	e	m	2	3
svarNa	a	c	1	3
nIlam	m	k	2	3
sWe	e	x	2	3
wvak	k	c	1	3
BUwEH	EH	c	2	3
nAgena	a	v	2	3
vApaH	aH	x	2	3
bIjasya	a	v	2	3
vArAn	n	w	2	3
sarvAsAm	m	v	2	3
wEle	e	n	2	3
SanEH	EH	X	2	3
nayanam	m	s	2	3
kanxa	a	s	1	3
bARpANAm	m	b	2	3
buxbuxAnAm	m	c	2	3
bahUnAm	m	u	2	3
svexanam	m	m	2	3
marxanam	m	m	2	3
BANdam	m	p	2	3
putam	m	l	2	3
bIjena	a	x	2	3
lavaNEH	EH	s	2	3
lakRa	a	B	1	3
bIjAnAm	m	y	2	3
SuRkAm	m	w	2	3
SigrUNi	i	l	2	3
lavaNam	m	m	2	3
afgArEH	EH	X	2	3
wasyAm	m	m	2	3
vAram	m	x	2	3
loham	m	a	2	3
grahaNa	a	a	1	3
GoRa	a	w	1	3
Ayasam	m	w	2	3
arka	a	B	1	3
kAnwam	m	m	2	3
yawnAw	w	a	2	3
yuwa	a	a	1	3
guNiwam	m	y	2	3
xvanxvam	m	c	2	3
wAra	a	c	1	3
sArayew	w	w	2	3
xravawi	i	w	2	3
garBe	e	k	2	3
arke	e	w	2	3
binxu	u	p	1	3
caNaka	a	a	1	3
yanwre	e	c	2	3
svarNam	m	n	2	3
mAwrA	A	p	1	3
aMSam	m	g	2	3
lawA	A	k	2	3
eweRAm	m	w	2	3
praxAwavyam	m	w	2	3
wAram	m	k	2	3
aRtakam	m	s	2	3
yanwra	a	g	1	3
vara	a	h	1	3
pawrANi	i	p	2	3
lipwvA	A	l	2	3
lipwvA	A	k	2	3
aSva	a	l	1	3
Arxrakam	m	n	2	3
lakRa	a	a	1	3
waxA	A	K	2	3
pUrvavaw	w	S	2	3
lipwam	m	p	2	3
suvarNena	a	s	2	3
baxXam	m	c	2	3
SoBanam	m	p	2	3
kRaNam	m	h	2	3
mUrXni	i	b	2	3
Bakwam	m	s	2	3
kaxalI	I	p	1	3
SuBra	a	p	1	3
BANdam	m	x	2	3
puRpANi	i	w	2	3
xravanwi	i	w	2	3
aMSam	m	k	2	3
puRpANAm	m	c	2	3
mqNmaye	e	s	2	3
baxXaH	aH	h	2	3
xaH	aH	j	2	3
grasawe	e	n	2	3
XenuH	uH	c	2	3
XenuH	uH	i	2	3
vAFCiwa	a	a	1	3
arWeRu	u	s	2	3
sixXEH	EH	g	2	3
parama	a	m	1	3
vEKAnasAH	AH	v	2	3
puNyAm	m	c	2	3
jIviwasya	a	c	2	3
Sama	a	u	1	3
upAyam	m	y	2	3
Sakra	a	B	1	3
buxXvA	A	v	2	3
Awura	a	p	1	3
anwaram	m	m	2	3
naBasi	i	s	2	3
meXA	A	X	2	3
kIrwiH	iH	k	2	3
kRamA	A	A	1	3
Buvi	i	l	2	3
viBAge	e	c	2	3
saFjFam	m	c	2	3
ASrayaH	aH	m	2	3
paSyawi	i	h	2	3
sWira	a	p	1	3
safgrahaH	aH	s	2	3
piwwam	m	S	2	3
waWA	A	o	2	3
puRpam	m	B	2	3
muKyAni	i	y	2	3
sarvANi	i	A	2	3
BAgam	m	i	2	3
prANaBqwAm	m	s	2	3
SoXanam	m	w	2	3
AsAm	m	w	2	3
wyakwa	a	X	1	3
Gqwa	a	v	1	3
lavaNa	a	v	1	3
pibawi	i	y	2	3
mUrXA	A	c	2	3
GrANam	m	n	2	3
Srowram	m	u	2	3
svaraH	aH	s	2	3
AsaH	aH	s	2	3
aByaXikaH	aH	v	2	3
gAwram	m	a	2	3
mAruwaH	aH	c	2	3
Samam	m	a	2	3
rasAn	n	i	2	3
varRAsu	u	S	2	3
vyavAyam	m	c	2	3
SrameNa	a	c	2	3
anqwasya	a	c	2	3
kAmAn	n	p	2	3
kalaha	a	p	1	3
lubXAH	AH	p	2	3
XErya	a	s	1	3
puruRAH	AH	X	2	3
yaSasA	A	s	2	3
kAraNam	m	j	2	3
arWA	A	c	2	3
guNa	a	c	1	3
sampaw	w	c	2	3
praXAnam	m	k	2	3
huwaH	aH	a	2	3
cikiwsA	A	a	1	3
sAXyam	m	x	2	3
ORaXam	m	p	2	3
praBavaH	aH	B	2	3
sixXAH	AH	k	2	3
pAwakam	m	n	2	3
arWAnAm	m	s	2	3
XUmena	a	m	2	3
saMyogAw	w	s	2	3
sasya	a	s	1	3
Rat	t	X	1	3
saMyogAw	w	g	2	3
Sawrum	m	i	2	3
Awreya	a	v	1	3
puruRAn	n	p	2	3
ArwAH	AH	c	2	3
snehe	e	w	2	3
mahawwve	e	c	2	3
arWam	m	G	2	3
aXikAre	e	y	2	3
vipulam	m	x	2	3
saMSoXanam	m	a	2	3
vERamyAw	w	v	2	3
pravqwwi	i	h	1	3
SarIre	e	X	2	3
arWasya	a	k	2	3
kAmasya	a	n	2	3
vExyaH	aH	x	2	3
bARpa	a	n	1	3
apare	e	r	2	3
xarSanena	a	c	2	3
upavAsa	a	v	1	3
jIrNa	a	B	1	3
vqxXiH	iH	k	2	3
ojasaH	aH	w	2	3
kRaye	e	m	2	3
wyakwa	a	v	1	3
Basma	a	A	1	3
eva	a	U	2	3
narANAm	m	u	2	3
prAkqwaH	aH	w	2	3
Arwasya	a	x	2	3
yugapaw	w	k	2	3
niwyAH	AH	p	2	3
xeSaH	aH	v	2	3
gaNAH	AH	n	2	3
sWUlam	m	v	2	3
inxriyaH	aH	v	2	3
mAMsa	a	c	1	3
harRaH	aH	s	2	3
sawyA	A	b	2	3
SirasaH	aH	v	2	3
SiRya	a	s	1	3
swamBanam	m	c	2	3
jAnIwe	e	y	2	3
rUkRam	m	l	2	3
upavAsaH	aH	c	2	3
narANAm	m	x	2	3
SoNiwam	m	j	2	3
jAwam	m	S	2	3
ruXiram	m	b	2	3
AxInAm	m	h	2	3
kroXam	m	B	2	3
nIlam	m	v	2	3
pIdA	A	n	2	3
saFjFam	m	m	2	3
anwaram	m	k	2	3
hi	i	q	2	3
sanwi	i	r	2	3
janma	a	r	2	3
BAva	a	h	1	3
kriyA	A	B	1	3
vixAm	m	s	2	3
SeREH	EH	p	2	3
vikArANAm	m	h	2	3
wanwra	a	k	1	3
laGu	u	s	1	3
xravyANAm	m	v	2	3
Arwasya	a	c	2	3
sampaw	w	v	1	3
viruxXam	m	w	2	3
qRINAm	m	y	2	3
BAjaH	aH	c	2	3
pAka	a	p	1	3
rase	e	v	2	3
ujjvala	a	x	1	3
svAxuH	uH	b	2	3
KadgaH	aH	m	2	3
Srama	a	G	1	3
vIryA	A	c	2	3
SAkam	m	p	2	3
cawurWaH	aH	S	2	3
jAn	n	x	2	3
hqxyam	m	k	2	3
pUrvam	m	x	2	3
XAwUnAm	m	s	2	3
SuxXiH	iH	k	2	3
ojasA	A	v	2	3
vexa	a	l	1	3
pASa	a	s	1	3
prakopam	m	A	2	3
sanwApa	a	l	1	3
kRaye	e	y	2	3
rakwam	m	a	2	3
puruRasya	a	g	2	3
Iha	a	v	1	3
SlokAH	AH	p	2	3
cARa	a	p	1	3
niBam	m	m	2	3
mehawi	i	y	2	3
vyAKyAwAH	AH	B	2	3
waruNaH	aH	w	2	3
sAhasam	m	s	2	3
jIvan	n	h	2	3
BAve	e	h	2	3
buxXimAn	n	v	2	3
cawurBiH	iH	S	2	3
jAn	n	s	2	3
sAXyAn	n	s	2	3
AganwuH	uH	a	2	3
uBaya	a	a	1	3
anekasya	a	w	2	3
AramBa	a	m	1	3
jvaraH	aH	m	2	3
bahUnAm	m	b	2	3
ekEkaSaH	aH	c	2	3
praSamana	a	a	1	3
pravara	a	a	1	3
vara	a	m	1	3
BAjana	a	A	1	3
sarvasya	a	h	2	3
SayyA	A	p	1	3
BUwe	e	x	2	3
anwarXAnam	m	a	2	3
pAxaH	aH	k	2	3
iwareRAm	m	p	2	3
kRuXiwasya	a	c	2	3
saxqSAni	i	c	2	3
vAcyam	m	e	2	3
hewoH	oH	x	2	3
paruRa	a	v	1	3
afgAH	AH	b	2	3
lakRaNam	m	m	2	3
visarga	a	a	1	3
jihvA	A	v	1	3
guNaH	aH	c	2	3
manaH	aH	B	1	3
saMyoga	a	j	1	3
banXaH	aH	n	2	3
kAraNam	m	A	2	3
mqw	w	x	1	3
paFcawva	a	g	1	3
lifgAni	i	p	2	3
sAkRI	I	w	2	3
hanwi	i	i	2	3
AgamaH	aH	c	2	3
smqwiH	iH	y	2	3
praSamam	m	y	2	3
awi	i	x	1	3
rUpANAm	m	m	2	3
inxriyam	m	m	2	3
anupAw	w	A	1	3
spqRtaH	aH	v	2	3
asawAm	m	p	2	3
viRayeRu	u	a	2	3
mokRe	e	v	2	3
smaraNAw	w	s	2	3
smqwiH	iH	u	2	3
Soka	a	r	1	3
wqpwiH	iH	c	2	3
vrajew	w	w	2	3
Bqw	w	c	2	3
viRamaH	aH	s	2	3
anyawaH	aH	g	2	3
garBaH	aH	j	2	3
xviwIye	e	m	2	3
piNdaH	aH	p	2	3
jAnAm	m	c	2	3
amBaH	aH	v	1	3
karmANam	m	s	2	3
garBasya	a	p	2	3
yayA	A	B	2	3
SAnwam	m	a	2	3
nivqwwO	O	m	2	3
ukwA	A	n	2	3
vinASam	m	v	2	3
laGu	u	S	1	3
snehaH	aH	k	2	3
sama	a	y	1	3
wriXA	A	r	2	3
vqwwiH	iH	B	2	3
uBayam	m	a	2	3
karAH	AH	B	2	3
xqSyam	m	w	2	3
aneka	a	a	1	3
sWAsyawi	i	i	2	3
sAraH	aH	h	2	3
asyAH	AH	m	2	3
manwram	m	i	2	3
swrI	I	j	2	3
nirxeSam	m	k	2	3
vqwwam	m	e	2	3
kumAra	a	A	1	3
arXe	e	a	2	3
ganXAH	AH	v	2	3
Bajawe	e	x	2	3
sparSa	a	p	1	3
pANinA	A	S	2	3
ucCvAsa	a	m	1	3
bahUn	n	B	2	3
inxriyANi	i	y	2	3
niSAm	m	v	2	3
vyAXiwaH	aH	v	2	3
paFcawvam	m	a	2	3
yEH	EH	a	2	3
hIyawe	e	y	2	3
ABam	m	y	2	3
mqwyuH	uH	h	2	3
svapne	e	m	2	3
svapne	e	B	2	3
hInasya	a	n	2	3
varNena	a	p	2	3
praBayA	A	w	2	3
cawasraH	aH	s	2	3
vipulAH	AH	c	2	3
iRtam	m	c	2	3
viw	w	i	2	3
SiraH	aH	g	2	3
vacanam	m	e	2	3
rewaH	aH	m	1	3
SarIre	e	m	2	3
yugapaw	w	x	2	3
jFAna	a	P	1	3
ABam	m	c	2	3
BiRak	k	a	2	3
xIna	a	B	1	3
wraswa	a	m	1	3
ganwavyam	m	w	2	3
yAnam	m	g	2	3
gamanam	m	B	2	3
SarIreRu	u	S	2	3
rUpANi	i	y	2	3
vikqwim	m	A	2	3
Bexam	m	v	2	3
Cixram	m	v	2	3
SuBAni	i	e	2	3
manuRyANAm	m	B	2	3
paSyew	w	v	2	3
canxanasya	a	c	2	3
xUwa	a	s	1	3
svapna	a	A	1	3
xviwIyam	m	p	2	3
upewAm	m	s	2	3
sajja	a	v	1	3
karaNa	a	u	1	3
vayaH	aH	p	1	3
mqxunA	A	a	2	3
awyanwa	a	n	1	3
agryam	m	k	2	3
jaram	m	v	2	3
kAraNAni	i	c	2	3
viviXEH	EH	a	2	3
xoRAH	AH	S	2	3
prokwA	A	p	2	3
gaNAH	AH	x	2	3
ukwavAn	n	x	2	3
sAXyaH	aH	w	2	3
vasanwa	a	S	1	3
vasanwe	e	p	2	3
sImanwa	a	k	1	3
lifgam	m	m	2	3
ruciH	iH	B	2	3
loRta	a	k	1	3
bARpa	a	b	1	3
anila	a	B	1	3
karAn	n	k	2	3
uwwaram	m	j	2	3
laBanwe	e	s	2	3
SeRAH	AH	y	2	3
uSIram	m	c	2	3
BeRaja	a	a	1	3
vimAne	e	r	2	3
pramaxAH	AH	S	2	3
purANe	e	k	2	3
pacawi	i	a	2	3
viRasya	a	c	2	3
sawwvena	a	v	2	3
sevewa	a	y	2	3
arhasi	i	w	2	3
saMyogAw	w	x	2	3
AKyAwam	m	r	2	3
uwpala	a	n	1	3
viXinA	A	e	2	3
pAnAni	i	s	2	3
aha	a	v	1	3
Arwi	i	s	1	3
gulme	e	p	2	3
vixAm	m	b	2	3
BAviwam	m	m	2	3
prayogAw	w	p	2	3
gavya	a	A	1	3
wqRNA	A	w	1	3
ap	p	X	1	3
pavanaH	aH	y	2	3
viSeRAH	AH	p	2	3
uFCa	a	S	1	3
nyUna	a	S	1	3
SeRAH	AH	p	2	3
suKa	a	j	1	3
jIviwa	a	p	1	3
kuSalaH	aH	c	2	3
sWAne	e	a	2	3
aRtame	e	p	2	3
caryeNa	a	y	2	3
yAnena	a	p	2	3
praSamena	a	c	2	3
viXAnena	a	h	2	3
hemnaH	aH	c	2	3
ya	a	v	1	3
waw	w	E	1	3
kAsam	m	k	2	3
kRayam	m	S	2	3
karam	m	X	2	3
ASI	I	w	2	3
barhi	i	k	1	3
oRaXInAm	m	p	2	3
vAcyam	m	s	2	3
cikiwsA	A	p	1	3
mawvA	A	c	2	3
BUwA	A	s	2	3
muKaH	aH	b	2	3
bahu	u	c	1	3
bIjAnAm	m	A	2	3
rAwrim	m	s	2	3
rAga	a	y	1	3
kalpam	m	p	2	3
vipulam	m	l	2	3
wulya	a	S	1	3
vAyavaH	aH	s	2	3
piRtvA	A	v	2	3
mAMsAni	i	x	2	3
XAnya	a	j	1	3
swrIRu	u	n	2	3
samAm	m	w	2	3
safkalpa	a	p	1	3
Suklam	m	c	2	3
rAgaH	aH	x	2	3
guNaH	aH	A	2	3
bIjam	m	b	2	3
kaWyawe	e	y	2	3
hara	a	s	1	3
yogI	I	j	2	3
SAKA	A	S	1	3
uxayaH	aH	m	2	3
jIva	a	u	1	3
uxayaH	aH	c	2	3
kAMsya	a	w	1	3
rahasya	a	k	1	3
narma	a	v	1	3
rawi	i	w	1	3
BAvAw	w	i	2	3
Sabxena	a	v	2	3
xviwIya	a	v	1	3
sIXu	u	p	1	3
puraswAw	w	k	2	3
icCAmi	i	h	2	3
nAmAnam	m	a	2	3
niXAnam	m	b	2	3
Siva	a	n	1	3
payasA	A	c	2	3
SuxXa	a	b	1	3
yaSaH	aH	w	2	3
wejaH	aH	k	2	3
kOSalam	m	A	2	3
kalA	A	s	2	3
BexAH	AH	p	2	3
xIyawe	e	p	2	3
Awmakam	m	a	2	3
uwpawwi	i	a	1	3
lIlA	A	m	1	3
mAnuRa	a	r	1	3
BakwiH	iH	k	2	3
niScaya	a	A	1	3
SAnwim	m	p	2	3
gehe	e	i	2	3
SravaNam	m	k	2	3
anurUpam	m	S	2	3
praWamam	m	S	2	3
afguli	i	x	1	3
AkAram	m	n	2	3
wrewAyAm	m	p	2	3
wanwra	a	m	1	3
yuge	e	v	2	3
samuxrasya	a	g	2	3
BUwi	i	p	1	3
sAhasra	a	v	1	3
XImAn	n	X	2	3
BogI	I	B	2	3
xAwA	A	x	2	3
mArkaNdeya	a	p	1	3
xAnava	a	S	1	3
kaluRa	a	v	1	3
vipra	a	x	1	3
SravaNa	a	m	1	3
aXyakRaH	aH	s	2	3
xEvam	m	n	2	3
BakwiH	iH	n	2	3
sOKyam	m	n	2	3
hareH	eH	s	2	3
SuxXam	m	b	2	3
vrawa	a	m	1	3
kambala	a	v	1	3
sAmyam	m	a	2	3
anya	a	u	1	3
aparAXa	a	S	1	3
kRamawe	e	s	2	3
SraxXayA	A	w	2	3
kqwyam	m	n	2	3
mokRANAm	m	m	2	3
mayam	m	u	2	3
sawye	e	v	2	3
xAH	AH	x	2	3
vAsuxevasya	a	c	2	3
praXAna	a	k	1	3
loka	a	e	1	3
vihiwA	A	h	2	3
paSUnAm	m	y	2	3
wyakwa	a	m	1	3
rUpEH	EH	s	2	3
SaraNam	m	n	2	3
wanwre	e	a	2	3
vipra	a	v	2	3
lABAya	a	n	2	3
Bavew	w	A	2	3
XAma	a	v	1	3
GanaH	aH	w	2	3
navame	e	v	2	3
Sukram	m	m	2	3
SalAkAH	AH	c	2	3
jAnu	u	k	1	3
Sawe	e	w	2	3
rewasaH	aH	w	2	3
samAviRtam	m	r	2	3
xeha	a	w	1	3
sawwve	e	v	2	3
xevAw	w	w	2	3
xIkRA	A	A	1	3
vijFAna	a	x	1	3
sannyAsa	a	k	1	3
sixXa	a	l	1	3
karma	a	l	1	3
lifgAH	AH	m	2	3
brahmaNA	A	S	2	3
uwwaram	m	b	2	3
Ajya	a	S	1	3
pAwram	m	x	2	3
ISe	e	s	2	3
Ajyam	m	j	2	3
yava	a	w	1	3
vAsaH	aH	k	2	3
yuvA	A	k	2	3
vapAm	m	j	2	3
kRawriyam	m	k	2	3
lohiwam	m	a	2	3
wra	a	s	1	3
sene	e	s	2	3
jIviwa	a	v	1	3
cawvAraH	aH	X	2	3
prAwaH	aH	a	2	3
uwwamaH	aH	a	2	3
hawAH	AH	i	2	3
amiwa	a	m	1	3
XAvawaH	aH	p	2	3
viRam	m	S	2	3
gAH	AH	p	2	3
havIMRi	i	a	2	3
xviwIyam	m	k	2	3
sampaw	w	k	1	3
vAji	i	p	1	3
gaxA	A	y	2	3
yogAH	AH	p	2	3
viRam	m	r	2	3
ewaw	w	s	1	3
kARTa	a	a	1	3
sAhasram	m	w	2	3
jayI	I	B	2	3
bIjAni	i	k	2	3
mAraNam	m	s	2	3
sampravakRyAmi	i	y	2	3
yogAnAm	m	s	2	3
SeRe	e	k	2	3
xAsaH	aH	s	2	3
pqWvI	I	w	1	3
ciwwam	m	B	2	3
kqwasya	a	v	2	3
viRaye	e	p	2	3
naxI	I	s	1	3
Buvi	i	r	2	3
asyAH	AH	b	2	3
vihiwam	m	x	2	3
pawyoH	oH	m	2	3
SilA	A	p	2	3
Sirasi	i	m	2	3
niyama	a	u	1	3
wrElokyam	m	n	2	3
niwya	a	j	1	3
ravi	i	v	1	3
wElena	a	p	2	3
pUrvavaw	w	a	2	3
pUjanam	m	k	2	3
home	e	x	2	3
xivya	a	y	1	3
Asane	e	S	2	3
XUpEH	EH	c	2	3
manwram	m	A	2	3
muKyena	a	w	2	3
paFcamam	m	c	2	3
aSanam	m	c	2	3
pramANena	a	j	2	3
mAsena	a	v	2	3
kArwavIrya	a	a	1	3
hqwam	m	n	2	3
hum	m	h	2	3
mayUra	a	p	1	3
xaNdena	a	v	2	3
jvara	a	g	1	3
japew	w	v	2	3
vewAla	a	s	1	3
hrAm	m	S	2	3
aXipawiH	iH	j	2	3
iRtAH	AH	x	2	3
Xana	a	n	1	3
Sakwi	i	k	1	3
SuBa	a	m	1	3
SuxXiH	iH	S	2	3
xIpwa	a	n	1	3
Baxram	m	B	2	3
Bavawi	i	j	2	3
Sruwi	i	k	1	3
xalam	m	s	2	3
sahasrANAm	m	x	2	3
jIvaH	aH	n	2	3
safkalpa	a	m	1	3
banXanAya	a	c	2	3
muxrAm	m	v	2	3
yasyAH	AH	m	2	3
vacasA	A	w	2	3
SuxXim	m	e	2	3
mAraH	aH	p	2	3
praxyumnaH	aH	m	2	3
mahimA	A	c	2	3
SiKi	i	v	1	3
vEvasvawaH	aH	a	2	3
sawwve	e	s	2	3
hariwaH	aH	c	2	3
vAmanaH	aH	k	2	3
meGaH	aH	v	2	3
vAhaH	aH	s	2	3
uBe	e	k	2	3
inxuH	uH	s	2	3
wraH	aH	p	2	3
yugAnAm	m	e	2	3
aGam	m	a	2	3
uwpawwiH	iH	u	2	3
kEvalya	a	n	1	3
nirvANa	a	S	1	3
nIwiH	iH	w	2	3
warka	a	v	1	3
arWA	A	p	2	3
qwam	m	s	2	3
brahmaNyam	m	a	2	3
mAnaH	aH	c	2	3
wiwikRA	A	a	2	3
cinwA	A	p	2	3
kOwUhalam	m	k	2	3
klIbe	e	c	2	3
kRmA	A	B	1	3
vana	a	o	1	3
sasya	a	A	1	3
SAlA	A	w	2	3
uxayaH	aH	p	2	3
sWUla	a	u	1	3
KaniH	iH	s	2	3
AkaraH	aH	s	2	3
koSaH	aH	x	2	3
samEH	EH	v	2	3
safGa	a	s	1	3
piwuH	uH	B	2	3
mAwuH	uH	B	2	3
svAminaH	aH	x	2	3
jaH	aH	B	2	3
asqk	k	X	1	3
puMsoH	oH	s	2	3
koSaH	aH	v	2	3
SruwiH	iH	s	2	3
SravaNam	m	S	2	3
mukutam	m	k	2	3
yaw	w	X	2	3
vaswram	m	A	2	3
swriyAm	m	a	2	3
BikRuH	uH	c	2	3
karmA	A	y	2	3
yAga	a	A	1	3
AcArAH	AH	m	2	3
ajinam	m	c	2	3
xarSaH	aH	c	2	3
sAXana	a	a	1	3
xUwaH	aH	x	2	3
balAni	i	c	2	3
nA	A	v	2	3
SakwayaH	aH	w	2	3
rahasyam	m	w	2	3
nqpa	a	l	1	3
jaH	aH	g	2	3
nAgaH	aH	k	2	3
lakRmIH	IH	c	2	3
xraviNam	m	w	2	3
wumulam	m	r	2	3
prawi	i	G	1	3
vanam	m	k	2	3
pASupAlyam	m	v	2	3
viSvam	m	n	2	3
gupwA	A	n	2	3
