Awmani	[3]	[17]	2	4
viviXEH	[11;16]	[19]	2	4
maNdalAni	[3]	[45]	2	4
pawawAm	[41]	[22]	2	4
raWaH	[1;16]	[1]	2	4
puruReNa	[1]	[3]	2	4
arhasi	[3]	[17]	2	4
svargam	[41]	[34]	2	4
aBimanyuH	[5;16]	[36]	2	4
sarvaWA	[2]	[35]	2	4
kleSa	[1]	[40]	1	4
SreyaH	[1;16]	[10]	2	4
arWasya	[1]	[45]	2	4
oRaXi	[3]	[48]	1	4
SuSrAva	[1]	[32]	2	4
brAhmyA	[2]	[46]	2	4
xivyAm	[41]	[17]	2	4
kOrava	[1]	[46]	1	4
Xqwa	[1]	[36]	1	4
jahAra	[1]	[1]	2	4
rAkRasAn	[36]	[32]	2	4
BIRmeNa	[1]	[34]	2	4
xroNena	[1]	[22]	2	4
vimAnAni	[3]	[48]	2	4
viRNoH	[12;16]	[24]	2	4
Palgunasya	[1]	[45]	2	4
AjO	[13]	[32]	2	4
nikqwyA	[2]	[36]	2	4
aSvaH	[1;16]	[36]	2	4
BrAwA	[2]	[36]	2	4
praBqwi	[3]	[36]	2	4
parA	[2]	[34]	2	4
sWiwam	[41]	[41]	2	4
nalaH	[1;16]	[5]	2	4
rAgam	[41]	[22]	2	4
manwriNaH	[1;16]	[48]	2	4
ArwAH	[2;16]	[45]	2	4
jagmuH	[5;16]	[2]	2	4
xeSaH	[1;16]	[1]	2	4
xakRiNe	[10]	[34]	2	4
rAjan	[36]	[10]	2	4
puNyena	[1]	[41]	2	4
BogEH	[11;16]	[37]	2	4
agamaw	[32]	[46]	2	4
bAhukaH	[1;16]	[5]	2	4
nu	[5]	[43]	2	4
asO	[13]	[1]	2	4
vapuRA	[2]	[37]	2	4
niRka	[1]	[1]	1	4
yajFAH	[2;16]	[36]	2	4
gacCewa	[1]	[35]	2	4
viprANAm	[41]	[46]	2	4
kila	[1]	[40]	2	4
nEmiRe	[10]	[32]	2	4
sWaH	[1;16]	[10]	2	4
akRayam	[41]	[40]	2	4
nixarSanam	[41]	[22]	2	4
gamanAw	[32]	[10]	2	4
jaGanam	[41]	[48]	2	4
puNyawamam	[41]	[36]	2	4
vakra	[1]	[41]	1	4
xevEH	[11;16]	[32]	2	4
SiKare	[10]	[48]	2	4
piwAmaha	[1]	[48]	1	4
saraH	[1;16]	[37]	2	4
kinnara	[1]	[2]	1	4
waw	[32]	[18]	2	4
wapasaH	[1;16]	[49]	2	4
pArWasya	[1]	[48]	2	4
xeSe	[10]	[34]	2	4
pUrve	[10]	[24]	2	4
sarasaH	[1;16]	[48]	2	4
UcuH	[5;16]	[39]	2	4
kanyA	[2]	[43]	2	4
xivi	[3]	[37]	2	4
upAxAnAw	[32]	[1]	2	4
wapasaH	[1;16]	[17]	2	4
ASrameRu	[5]	[22]	2	4
rAwrO	[13]	[48]	2	4
BAnuH	[5;16]	[37]	2	4
afgaxa	[1]	[35]	1	4
manxa	[1]	[39]	1	4
sawwvAni	[3]	[45]	2	4
ruxraH	[1;16]	[37]	2	4
UcuH	[5;16]	[40]	2	4
vAgBiH	[3;16]	[32]	2	4
wejasvI	[4]	[45]	2	4
vasUnAm	[41]	[45]	2	4
gawam	[41]	[22]	2	4
yamunA	[2]	[22]	2	4
wapaH	[1;16]	[43]	1	4
inxrasya	[1]	[41]	2	4
xeSaH	[1;16]	[36]	2	4
cawvAraH	[1;16]	[42]	2	4
wawaH	[1;16]	[20]	2	4
wapasA	[2]	[43]	2	4
mAsi	[3]	[43]	2	4
narAH	[2;16]	[42]	2	4
sarvaSaH	[1;16]	[36]	2	4
nIla	[1]	[46]	1	4
vyAGra	[1]	[19]	1	4
vAyu	[5]	[32]	1	4
yuga	[1]	[5]	1	4
ASramam	[41]	[48]	2	4
pqWak	[17]	[35]	2	4
ijyABiH	[3;16]	[45]	2	4
Buvi	[3]	[36]	2	4
gacCa	[1]	[45]	2	4
samara	[1]	[34]	1	4
samaye	[10]	[34]	2	4
jalAni	[3]	[22]	2	4
jAH	[2;16]	[34]	2	4
sWAH	[2;16]	[46]	2	4
agrAw	[32]	[37]	2	4
balavAn	[36]	[34]	2	4
vESravaNa	[1]	[2]	1	4
ciwrAH	[2;16]	[45]	2	4
ciwra	[1]	[41]	1	4
xaNdAm	[41]	[1]	2	4
Sqfgam	[41]	[1]	2	4
BImasenAw	[32]	[1]	2	4
Sakwim	[41]	[19]	2	4
wAni	[3]	[46]	2	4
nArAyaNam	[41]	[49]	2	4
vqRti	[3]	[41]	1	4
sawye	[10]	[48]	2	4
rAwriH	[3;16]	[34]	2	4
mawwa	[1]	[19]	1	4
anwarikRe	[10]	[34]	2	4
pANdava	[1]	[36]	1	4
yaWAvaw	[32]	[40]	2	4
vegena	[1]	[40]	2	4
caraNa	[1]	[37]	1	4
agnim	[41]	[45]	2	4
xArAH	[2;16]	[32]	2	4
puram	[41]	[17]	2	4
asurEH	[11;16]	[36]	2	4
cApa	[1]	[41]	1	4
viciwra	[1]	[41]	1	4
arka	[1]	[24]	1	4
kRamA	[2]	[46]	2	4
uwwara	[1]	[17]	1	4
puNyAH	[2;16]	[37]	2	4
sWira	[1]	[45]	1	4
jFAna	[1]	[22]	1	4
xeSam	[41]	[1]	2	4
wamaH	[1;16]	[36]	2	4
mahawIm	[41]	[48]	2	4
sAkRAw	[32]	[42]	2	4
varRANAm	[41]	[32]	2	4
AyuRaH	[1;16]	[48]	2	4
XarAH	[2;16]	[36]	2	4
samuxra	[1]	[37]	1	4
wamaH	[1;16]	[19]	1	4
ASrameRu	[5]	[41]	2	4
AvasaWeRu	[5]	[22]	2	4
akAla	[1]	[45]	1	4
vAmaxeva	[1]	[2]	1	4
uwwafkaH	[1;16]	[37]	2	4
waxA	[2]	[20]	2	4
harim	[41]	[37]	2	4
xevawAnAm	[41]	[42]	2	4
supwaH	[1;16]	[1]	2	4
SawruH	[5;16]	[46]	2	4
manuRyANAm	[41]	[34]	2	4
upaniRaw	[32]	[34]	2	4
svAm	[41]	[48]	2	4
paSavaH	[1;16]	[45]	2	4
prAjFa	[1]	[17]	2	4
manyanwe	[10]	[32]	2	4
vqwwiH	[3;16]	[3]	2	4
jFeyaH	[1;16]	[42]	2	4
huwam	[41]	[48]	2	4
wyAgI	[4]	[48]	2	4
mAnasEH	[11;16]	[34]	2	4
uru	[5]	[45]	1	4
Goram	[41]	[46]	2	4
prasAxa	[1]	[24]	1	4
akRaH	[1;16]	[40]	2	4
CAga	[1]	[41]	1	4
vakwram	[41]	[48]	2	4
ekA	[2]	[32]	2	4
xivyAH	[2;16]	[22]	2	4
vapuH	[5;16]	[32]	2	4
xEwya	[1]	[17]	1	4
mumoca	[1]	[46]	2	4
wAsAm	[41]	[36]	2	4
praBqwayaH	[1;16]	[48]	2	4
paSya	[1]	[36]	2	4
XArwarARtraH	[1;16]	[41]	2	4
pANdavena	[1]	[42]	2	4
xuryoXanasya	[1]	[37]	2	4
praBqwayaH	[1;16]	[22]	2	4
xrONiH	[3;16]	[45]	2	4
vaXe	[10]	[17]	2	4
pArWivAnAm	[41]	[22]	2	4
akroXaH	[1;16]	[48]	2	4
prawyakRa	[1]	[35]	1	4
jihvA	[2]	[17]	2	4
svaH	[1;16]	[3]	2	4
saw	[32]	[37]	1	4
xAnwAH	[2;16]	[45]	2	4
qRayaH	[1;16]	[39]	2	4
mqwyuH	[5;16]	[17]	2	4
agre	[10]	[36]	2	4
priyaH	[1;16]	[22]	2	4
arXena	[1]	[45]	2	4
rAkA	[2]	[22]	2	4
sWO	[13]	[43]	2	4
vasiRTa	[1]	[45]	1	4
cikRepa	[1]	[1]	2	4
wumulaH	[1;16]	[44]	2	4
xURaNa	[1]	[1]	1	4
jaGnuH	[5;16]	[45]	2	4
kroXAw	[32]	[46]	2	4
pArWa	[1]	[43]	2	4
vyAGra	[1]	[43]	2	4
ASu	[5]	[34]	2	4
XAwavaH	[1;16]	[49]	2	4
kRawriyaH	[1;16]	[1]	2	4
sawyaH	[1;16]	[48]	2	4
sarvaH	[1;16]	[37]	2	4
BarwuH	[5;16]	[46]	2	4
karNam	[41]	[48]	2	4
guru	[5]	[39]	1	4
varXawe	[10]	[36]	2	4
wasyAH	[2;16]	[34]	2	4
muKAH	[2;16]	[34]	2	4
kamala	[1]	[4]	1	4
agacCaw	[32]	[48]	2	4
karNena	[1]	[40]	2	4
rARtram	[41]	[41]	2	4
yajFaH	[1;16]	[41]	2	4
mqwaH	[1;16]	[40]	2	4
BUmim	[41]	[22]	2	4
icCAmi	[3]	[36]	2	4
muKyAH	[2;16]	[42]	2	4
pqWak	[17]	[46]	2	4
Sivam	[41]	[22]	2	4
wArA	[2]	[39]	1	4
sarveRu	[5]	[46]	2	4
XArmikaH	[1;16]	[48]	2	4
mokReRu	[5]	[36]	2	4
vyAGraH	[1;16]	[42]	2	4
AxiwyAnAm	[41]	[32]	2	4
xevAn	[36]	[41]	2	4
canxraH	[1;16]	[48]	2	4
vinASAya	[1]	[37]	2	4
harA	[2]	[48]	2	4
aswram	[41]	[36]	2	4
xAkRiNAwyAn	[36]	[22]	2	4
xam	[41]	[17]	2	4
apare	[10]	[34]	2	4
narwana	[1]	[2]	1	4
kva	[1]	[46]	2	4
viRayaH	[1;16]	[41]	2	4
wIrWeRu	[5]	[45]	2	4
mawiH	[3;16]	[42]	2	4
SuSuBe	[10]	[40]	2	4
samAgamaH	[1;16]	[20]	2	4
SirasaH	[1;16]	[41]	2	4
xuHsahaH	[1;16]	[22]	2	4
wO	[13]	[39]	2	4
siMha	[1]	[44]	1	4
iha	[1]	[38]	2	4
arjunam	[41]	[48]	2	4
vAsavam	[41]	[42]	2	4
mAsAH	[2;16]	[22]	2	4
manyuH	[5;16]	[45]	2	4
praxiSaH	[1;16]	[34]	2	4
varaH	[1;16]	[48]	2	4
mayEH	[11;16]	[24]	2	4
nAgAH	[2;16]	[43]	2	4
pANdavaH	[1;16]	[48]	2	4
vqRtiH	[3;16]	[3]	2	4
sEnyAni	[3]	[40]	2	4
vyAGraH	[1;16]	[19]	2	4
balavAn	[36]	[32]	2	4
BIRmasya	[1]	[43]	2	4
xroNam	[41]	[34]	2	4
mawwena	[1]	[41]	2	4
ewasya	[1]	[32]	2	4
kOravyaH	[1;16]	[17]	2	4
BojAH	[2;16]	[22]	2	4
ekasmin	[36]	[10]	2	4
senAm	[41]	[48]	2	4
viciwra	[1]	[43]	1	4
SalyaH	[1;16]	[32]	2	4
nahuRaH	[1;16]	[34]	2	4
xevI	[4]	[39]	2	4
nahuRam	[41]	[37]	2	4
karNasya	[1]	[48]	2	4
haswi	[3]	[2]	1	4
karmaNA	[2]	[1]	2	4
manuRyANAm	[41]	[46]	2	4
safkalpam	[41]	[1]	2	4
ripuH	[5;16]	[2]	2	4
manuRyasya	[1]	[37]	2	4
AwmavawAm	[41]	[46]	2	4
SAswA	[2]	[46]	2	4
SAswA	[2]	[43]	2	4
miwram	[41]	[48]	2	4
balam	[41]	[36]	2	4
naxI	[4]	[40]	2	4
cakRuH	[5;16]	[46]	1	4
BUyiRTam	[41]	[37]	2	4
wqNa	[1]	[5]	1	4
vAcA	[2]	[1]	2	4
prawyakRam	[41]	[37]	2	4
xarSI	[4]	[40]	2	4
hawe	[10]	[17]	2	4
cawurBiH	[3;16]	[42]	2	4
vAnara	[1]	[17]	1	4
mqga	[1]	[22]	1	4
haswam	[41]	[42]	2	4
pApasya	[1]	[40]	2	4
bahUni	[3]	[40]	2	4
samam	[41]	[24]	2	4
varam	[41]	[10]	2	4
jFAwi	[3]	[17]	1	4
yuXiRTirasya	[1]	[48]	2	4
pArWaH	[1;16]	[42]	2	4
vexa	[1]	[41]	2	4
BAgaH	[1;16]	[41]	2	4
Salyam	[41]	[48]	2	4
xrONiH	[3;16]	[32]	2	4
iyam	[41]	[10]	2	4
xurXarRaH	[1;16]	[45]	2	4
vAsuxevasya	[1]	[46]	2	4
hrIH	[4;16]	[2]	2	4
sWAvarasya	[1]	[22]	2	4
caran	[36]	[37]	2	4
narakAya	[1]	[10]	2	4
waw	[32]	[7]	2	4
gawi	[3]	[24]	1	4
vaXaH	[1;16]	[45]	2	4
XArwarARtrAH	[2;16]	[37]	2	4
hawe	[10]	[34]	2	4
bahUn	[36]	[37]	2	4
vEraH	[1;16]	[22]	2	4
pApaH	[1;16]	[32]	2	4
Xik	[17]	[37]	2	4
axBuwam	[41]	[41]	2	4
sawyam	[41]	[5]	2	4
nagaram	[41]	[42]	2	4
vAsuxevasya	[1]	[45]	2	4
xIrGa	[1]	[40]	1	4
vIram	[41]	[34]	2	4
XArwarARtrANAm	[41]	[48]	2	4
Sayane	[10]	[48]	2	4
arjuna	[1]	[17]	1	4
rUpANi	[3]	[34]	2	4
BUmeH	[10;16]	[19]	2	4
wapasi	[3]	[45]	2	4
AkASe	[10]	[32]	2	4
AcArAw	[32]	[44]	2	4
waWyam	[41]	[45]	2	4
krawu	[5]	[48]	1	4
karNAnAm	[41]	[49]	2	4
sambanXinaH	[1;16]	[32]	2	4
hawa	[1]	[41]	1	4
wiRTawi	[3]	[46]	2	4
mUrXnA	[2]	[34]	2	4
hema	[1]	[24]	1	4
yugasya	[1]	[22]	2	4
vaXena	[1]	[10]	2	4
kqRNaH	[1;16]	[17]	2	4
suvarNasya	[1]	[43]	2	4
aswu	[5]	[42]	2	4
xrakRyasi	[3]	[48]	2	4
vijayam	[41]	[22]	2	4
xevena	[1]	[41]	2	4
sUrya	[1]	[32]	1	4
mawiH	[3;16]	[48]	2	4
Barwq	[7]	[37]	1	4
vAxI	[4]	[24]	2	4
mahAn	[36]	[32]	2	4
SafKO	[13]	[45]	2	4
maXyam	[41]	[22]	2	4
SafKAn	[36]	[22]	2	4
ewAni	[3]	[5]	2	4
SqNvawAm	[41]	[37]	2	4
inxrANAm	[41]	[1]	2	4
sqFjayAnAm	[41]	[22]	2	4
ASIviRaH	[1;16]	[3]	2	4
kuSalaH	[1;16]	[37]	2	4
yowsyawi	[3]	[48]	2	4
prAsa	[1]	[1]	1	4
kavaca	[1]	[2]	1	4
safgrAme	[10]	[19]	2	4
kleSam	[41]	[2]	2	4
vyAGrAH	[2;16]	[3]	2	4
hayAH	[2;16]	[32]	2	4
kanyA	[2]	[42]	2	4
piwA	[2]	[19]	2	4
puwra	[1]	[36]	2	4
rAma	[1]	[39]	1	4
qRIn	[36]	[32]	2	4
cakAra	[1]	[42]	2	4
prawipawwiH	[3;16]	[22]	2	4
sAXu	[5]	[41]	1	4
BarawAnAm	[41]	[37]	2	4
pawanwi	[3]	[22]	2	4
XUma	[1]	[37]	1	4
varRANi	[3]	[40]	2	4
suhqxAm	[41]	[32]	2	4
gamBIra	[1]	[20]	1	4
ESvaryam	[41]	[3]	2	4
SreRTAH	[2;16]	[43]	2	4
siMhaH	[1;16]	[22]	2	4
safkRepaH	[1;16]	[45]	2	4
BArawam	[41]	[45]	2	4
uwware	[10]	[34]	2	4
apsarasA	[2]	[5]	2	4
gafgA	[2]	[48]	2	4
hariH	[3;16]	[45]	2	4
manoH	[12;16]	[45]	2	4
cawvAri	[3]	[40]	2	4
wrINi	[3]	[48]	2	4
sahasram	[41]	[34]	2	4
Bavanwi	[3]	[41]	2	4
anwaram	[41]	[36]	2	4
SawAni	[3]	[10]	2	4
akarow	[32]	[34]	2	4
jaGAna	[1]	[40]	2	4
pOruRam	[41]	[48]	2	4
naKara	[1]	[37]	1	4
prAsa	[1]	[42]	1	4
XarmeNa	[1]	[10]	2	4
mqwyuH	[5;16]	[35]	2	4
mqwasya	[1]	[22]	2	4
AwmanA	[2]	[32]	2	4
karmaNaH	[1;16]	[1]	2	4
parA	[2]	[39]	2	4
kroXa	[1]	[5]	1	4
suKI	[4]	[36]	2	4
amuwra	[1]	[45]	2	4
BAva	[1]	[5]	1	4
BarwA	[2]	[37]	2	4
paramam	[41]	[40]	2	4
prakqwi	[3]	[24]	1	4
xamaH	[1;16]	[22]	2	4
vixuH	[5;16]	[2]	2	4
Bayam	[41]	[46]	2	4
SUxrANAm	[41]	[22]	2	4
SawrUn	[36]	[1]	2	4
prAjFaH	[1;16]	[45]	2	4
hqxayam	[41]	[40]	2	4
yawamAnam	[41]	[41]	2	4
ulkA	[2]	[37]	1	4
apare	[10]	[17]	2	4
pAFcAleRu	[5]	[22]	2	4
Cinna	[1]	[49]	1	4
wapanwam	[41]	[3]	2	4
bANAn	[36]	[34]	2	4
xrOpaxeya	[1]	[1]	1	4
viviXAH	[2;16]	[37]	2	4
kruxXaH	[1;16]	[42]	2	4
jAlAni	[3]	[40]	2	4
vIrO	[13]	[1]	2	4
AswAm	[41]	[41]	2	4
svAni	[3]	[1]	2	4
aSvawWAmA	[2]	[17]	2	4
vaXyamAnAH	[2;16]	[37]	2	4
nAgAnAm	[41]	[46]	2	4
muKAn	[36]	[48]	2	4
GorAn	[36]	[1]	2	4
nArAcena	[1]	[37]	2	4
puwre	[10]	[41]	2	4
raWinaH	[1;16]	[1]	2	4
jaGAna	[1]	[10]	2	4
meGa	[1]	[20]	1	4
rOxraH	[1;16]	[48]	2	4
AwmajaH	[1;16]	[37]	2	4
Baviwavyam	[41]	[22]	2	4
saFjFam	[41]	[45]	2	4
raWinaH	[1;16]	[37]	2	4
pawwayaH	[1;16]	[22]	2	4
bANEH	[11;16]	[22]	2	4
AyoXanam	[41]	[24]	2	4
nakRawra	[1]	[45]	1	4
balinA	[2]	[43]	2	4
vimala	[1]	[1]	1	4
wAvakAH	[2;16]	[43]	2	4
sapwawyA	[2]	[45]	2	4
jalaxAH	[2;16]	[36]	2	4
anyEH	[11;16]	[41]	2	4
BIRma	[1]	[17]	1	4
kOravAH	[2;16]	[22]	2	4
AjO	[13]	[37]	2	4
yoXAn	[36]	[49]	2	4
jaGAna	[1]	[35]	2	4
apaSyaw	[32]	[41]	2	4
sarvawaH	[1;16]	[42]	2	4
Cinnam	[41]	[34]	2	4
cApa	[1]	[35]	1	4
Saram	[41]	[2]	2	4
SiKaNdinam	[41]	[22]	2	4
XArABiH	[3;16]	[37]	2	4
inxra	[1]	[5]	1	4
gaxayA	[2]	[19]	2	4
wAvakAn	[36]	[48]	2	4
senayA	[2]	[45]	2	4
pare	[10]	[43]	2	4
Goram	[41]	[22]	2	4
subala	[1]	[2]	1	4
rOxre	[10]	[48]	2	4
anwarikRam	[41]	[34]	2	4
xIna	[1]	[22]	1	4
arWAya	[1]	[42]	2	4
xrOpaxeyAH	[2;16]	[41]	2	4
SoNiwa	[1]	[1]	1	4
Ballena	[1]	[36]	2	4
prAyaSaH	[1;16]	[22]	2	4
iRvAsAH	[2;16]	[42]	2	4
BIRmam	[41]	[17]	2	4
sOmaxawwiH	[3;16]	[22]	2	4
baBO	[13]	[40]	2	4
SuSrAva	[1]	[41]	2	4
viviXEH	[11;16]	[36]	2	4
BramarANAm	[41]	[3]	2	4
GoraH	[1;16]	[39]	2	4
samare	[10]	[43]	2	4
aswrEH	[11;16]	[22]	2	4
haya	[1]	[41]	1	4
balavaw	[32]	[36]	1	4
arciH	[3;16]	[1]	2	4
sEnyAnAm	[41]	[22]	2	4
Sakra	[1]	[22]	1	4
kruxXam	[41]	[17]	2	4
pArWena	[1]	[46]	2	4
bANEH	[11;16]	[46]	2	4
SuSuBe	[10]	[37]	2	4
RaRtyA	[2]	[45]	2	4
gacCawi	[3]	[1]	2	4
pANdavam	[41]	[22]	2	4
hewoH	[12;16]	[36]	2	4
yoXAn	[36]	[37]	2	4
sarveRAm	[41]	[35]	2	4
aswrEH	[11;16]	[41]	2	4
kRaye	[10]	[32]	2	4
Kadgam	[41]	[22]	2	4
sWiwaH	[1;16]	[37]	2	4
walpa	[1]	[48]	1	4
sWam	[41]	[40]	2	4
bAhum	[41]	[48]	2	4
Bagavan	[36]	[40]	2	4
xamaH	[1;16]	[48]	2	4
naBaH	[1;16]	[22]	1	4
baBO	[13]	[48]	2	4
vaXyamAnAH	[2;16]	[34]	2	4
varReNa	[1]	[34]	2	4
pawanam	[41]	[40]	2	4
gaxA	[2]	[45]	1	4
xanwEH	[11;16]	[3]	2	4
mukwa	[1]	[37]	1	4
kruxXam	[41]	[1]	2	4
varNena	[1]	[48]	2	4
wumulam	[41]	[41]	2	4
afgaxaH	[1;16]	[1]	2	4
maNdalam	[41]	[48]	2	4
parvawa	[1]	[37]	1	4
SareNa	[1]	[36]	2	4
BAga	[1]	[45]	1	4
samara	[1]	[46]	1	4
biBexa	[1]	[34]	2	4
vipra	[1]	[37]	1	4
apaSyAma	[1]	[34]	2	4
piwQn	[36]	[48]	2	4
SawaSaH	[1;16]	[17]	2	4
SarAH	[2;16]	[37]	2	4
BrAwuH	[5;16]	[37]	2	4
jAwam	[41]	[48]	2	4
Xik	[17]	[17]	2	4
pura	[1]	[41]	1	4
viSvasya	[1]	[37]	2	4
Sirase	[10]	[48]	2	4
yuvA	[2]	[45]	2	4
vqRaBa	[1]	[48]	1	4
mArgAn	[36]	[22]	2	4
SiroBiH	[3;16]	[37]	2	4
vixXAH	[2;16]	[32]	2	4
SawEH	[11;16]	[46]	2	4
sWiwam	[41]	[45]	2	4
vaXyamAneRu	[5]	[48]	2	4
vqRasenaH	[1;16]	[22]	2	4
SarEH	[11;16]	[41]	2	4
anwaram	[41]	[46]	2	4
asyAH	[2;16]	[32]	2	4
kqRNaH	[1;16]	[1]	2	4
BImasenam	[41]	[32]	2	4
xroNam	[41]	[36]	2	4
svarNa	[1]	[34]	1	4
jaGAna	[1]	[2]	2	4
BIma	[1]	[22]	1	4
muKAH	[2;16]	[43]	2	4
safgrAme	[10]	[37]	2	4
aneka	[1]	[42]	1	4
Xvajam	[41]	[10]	2	4
lokasya	[1]	[32]	2	4
afgaH	[1;16]	[40]	2	4
wvaramANAH	[2;16]	[41]	2	4
xvAByAm	[41]	[45]	2	4
BAraxvAjam	[41]	[46]	2	4
viMSawyA	[2]	[45]	2	4
raWAH	[2;16]	[37]	2	4
vaxawaH	[1;16]	[32]	2	4
sAyakEH	[11;16]	[32]	2	4
sEnyeRu	[5]	[40]	2	4
pAFcAlAnAm	[41]	[41]	2	4
kOnweya	[1]	[42]	2	4
apaSyaw	[32]	[1]	2	4
nAxam	[41]	[37]	2	4
nAxam	[41]	[41]	2	4
hanwA	[2]	[43]	2	4
sEnyAnAm	[41]	[34]	2	4
SilA	[2]	[35]	1	4
haMsa	[1]	[45]	1	4
BImam	[41]	[17]	2	4
pAFcAlAH	[2;16]	[36]	2	4
GorEH	[11;16]	[2]	2	4
manwrEH	[11;16]	[49]	2	4
sUryaH	[1;16]	[42]	2	4
muKyaH	[1;16]	[1]	2	4
Palgunam	[41]	[37]	2	4
icCanwaH	[1;16]	[32]	2	4
AnqNyam	[41]	[19]	2	4
kurvANam	[41]	[17]	2	4
iwarasya	[1]	[45]	2	4
Saswra	[1]	[35]	1	4
gurum	[41]	[46]	2	4
karNa	[1]	[41]	2	4
anyonyam	[41]	[2]	2	4
kOravANAm	[41]	[22]	2	4
aXipaH	[1;16]	[17]	2	4
wasWO	[13]	[45]	2	4
paxa	[1]	[46]	1	4
BayAw	[32]	[41]	2	4
karNam	[41]	[46]	2	4
vrAwEH	[11;16]	[17]	2	4
kurUn	[36]	[1]	2	4
ekEkam	[41]	[17]	2	4
jAla	[1]	[48]	1	4
kqRNa	[1]	[36]	1	4
sEnXavam	[41]	[34]	2	4
anye	[10]	[49]	2	4
jaGnuH	[5;16]	[37]	2	4
parAn	[36]	[37]	2	4
paWaH	[1;16]	[32]	2	4
AswAm	[41]	[36]	2	4
bAhuBiH	[3;16]	[22]	2	4
cakAra	[1]	[34]	2	4
gawim	[41]	[3]	2	4
gaxayA	[2]	[43]	2	4
kaSyapaH	[1;16]	[1]	2	4
hInAH	[2;16]	[36]	2	4
SUraH	[1;16]	[36]	2	4
Saswra	[1]	[46]	1	4
hawa	[1]	[36]	1	4
yuXiRTira	[1]	[37]	1	4
guru	[5]	[20]	1	4
viMSawyA	[2]	[48]	2	4
lokAnAm	[41]	[45]	2	4
SAswra	[1]	[42]	1	4
swrINAm	[41]	[40]	2	4
AwmajaH	[1;16]	[46]	2	4
SIGra	[1]	[1]	1	4
vahniH	[3;16]	[3]	2	4
pArWa	[1]	[41]	2	4
sahasreNa	[1]	[22]	2	4
ulUkaH	[1;16]	[32]	2	4
vegAH	[2;16]	[37]	2	4
karNaH	[1;16]	[42]	2	4
manuja	[1]	[46]	1	4
XAwA	[2]	[37]	2	4
bahUn	[36]	[45]	2	4
aXipaH	[1;16]	[32]	2	4
sarvANi	[3]	[40]	2	4
Sqfgam	[41]	[37]	2	4
vasawi	[3]	[36]	2	4
samuxra	[1]	[48]	1	4
BavAn	[36]	[2]	2	4
aBra	[1]	[23]	1	4
buxXiH	[3;16]	[17]	2	4
aXi	[3]	[48]	2	4
bANa	[1]	[40]	1	4
sahasraSaH	[1;16]	[22]	2	4
pawiwAH	[2;16]	[37]	2	4
xvipa	[1]	[1]	1	4
uwwamam	[41]	[3]	2	4
rAXeyaH	[1;16]	[40]	2	4
SineH	[10;16]	[36]	2	4
sEnyam	[41]	[1]	2	4
sEnyam	[41]	[45]	2	4
sawyasya	[1]	[45]	2	4
rAXeyaH	[1;16]	[37]	2	4
nara	[1]	[41]	1	4
Sawena	[1]	[2]	2	4
gaja	[1]	[41]	1	4
manuRya	[1]	[1]	1	4
wayA	[2]	[49]	2	4
xeva	[1]	[45]	2	4
hawaH	[1;16]	[19]	2	4
asmAw	[32]	[48]	2	4
karNasya	[1]	[36]	2	4
xrOpaxeyAn	[36]	[22]	2	4
iRvAsO	[13]	[45]	2	4
SakuniH	[3;16]	[22]	2	4
rajanIm	[41]	[32]	2	4
ulUkam	[41]	[22]	2	4
narAH	[2;16]	[43]	2	4
Sakra	[1]	[35]	1	4
sAwyakiH	[3;16]	[40]	2	4
ravAn	[36]	[22]	2	4
xrONim	[41]	[45]	2	4
mqwyum	[41]	[3]	2	4
giri	[3]	[43]	1	4
weRu	[5]	[42]	2	4
jAwe	[10]	[37]	2	4
pqWivyAm	[41]	[46]	2	4
rAja	[1]	[39]	1	4
kalpam	[41]	[32]	2	4
anwam	[41]	[49]	2	4
BImasenena	[1]	[36]	2	4
prasAxAw	[32]	[22]	2	4
xqRtaH	[1;16]	[22]	2	4
anyAni	[3]	[34]	2	4
SalyaH	[1;16]	[37]	2	4
niwyaH	[1;16]	[24]	2	4
manuH	[5;16]	[34]	2	4
senAm	[41]	[36]	2	4
vAsavaH	[1;16]	[37]	2	4
wvaRtA	[2]	[41]	2	4
sAgarAH	[2;16]	[48]	2	4
nAmAni	[3]	[22]	2	4
uRtra	[1]	[45]	1	4
varAha	[1]	[45]	1	4
wAraka	[1]	[1]	1	4
akRAH	[2;16]	[22]	2	4
Boga	[1]	[45]	1	4
kUrma	[1]	[36]	1	4
xIrGa	[1]	[37]	1	4
gaNAn	[36]	[43]	2	4
ganXaH	[1;16]	[45]	2	4
Sivam	[41]	[37]	2	4
parama	[1]	[49]	1	4
hqRta	[1]	[2]	1	4
yaWAvaw	[32]	[46]	2	4
KyAwaH	[1;16]	[40]	2	4
pANim	[41]	[19]	2	4
bale	[10]	[46]	2	4
sarpa	[1]	[5]	1	4
xuHSAsana	[1]	[37]	1	4
gawa	[1]	[5]	1	4
kRayaH	[1;16]	[36]	2	4
SuxXa	[1]	[45]	1	4
puruRe	[10]	[37]	2	4
newra	[1]	[49]	1	4
yasmAw	[32]	[36]	2	4
Suka	[1]	[45]	1	4
muNdAH	[2;16]	[17]	2	4
BArawa	[1]	[17]	2	4
parasparam	[41]	[32]	2	4
Sruwam	[41]	[32]	2	4
iyam	[41]	[19]	2	4
pramANam	[41]	[37]	2	4
Sawe	[10]	[34]	2	4
AxO	[13]	[10]	2	4
vaxanam	[41]	[45]	2	4
